timestamp,activity,heart_rate
3394.03,other,143.0
3394.14,other,143.0
3394.25,other,143.0
3394.36,other,143.0
3394.47,other,143.0
3394.58,other,143.0
3394.69,other,141.0
3394.8,other,141.0
3394.91,other,141.0
3395.01,other,141.0
3395.13,other,141.0
3395.23,other,141.0
3395.34,other,141.0
3395.45,other,141.0
3395.56,other,139.0
3395.67,other,139.0
3395.78,other,139.0
3395.89,other,139.0
3396.0,other,139.0
3396.11,other,139.0
3396.22,other,139.0
3396.33,other,139.0
3396.44,other,138.0
3396.55,other,138.0
3396.66,other,138.0
3396.76,other,138.0
3396.88,other,138.0
3396.98,other,138.0
3397.09,other,138.0
3397.2,other,138.0
3397.31,other,137.0
3397.42,other,137.0
3397.53,other,137.0
3397.64,other,137.0
3397.75,other,137.0
3397.86,other,137.0
3397.97,other,137.0
3398.08,other,137.0
3398.19,other,136.0
3398.3,other,136.0
3398.41,other,136.0
3398.51,other,136.0
3398.63,other,136.0
3398.73,other,136.0
3398.84,other,136.0
3398.95,other,136.0
3399.06,other,136.0
3399.17,other,136.0
3399.28,other,136.0
3399.39,other,136.0
3399.5,other,136.0
3399.61,other,136.0
3399.72,other,136.0
3399.83,other,136.0
3399.94,other,136.0
3400.05,other,136.0
3400.16,other,136.0
3400.26,other,136.0
3400.38,other,136.0
3400.48,other,136.0
3400.59,other,136.0
3400.7,other,136.0
3400.81,other,136.0
3400.92,other,136.0
3401.03,other,136.0
3401.14,other,136.0
3401.25,other,136.0
3401.36,other,136.0
3401.47,other,136.0
3401.58,other,136.0
3401.69,other,137.0
3401.8,other,137.0
3401.91,other,137.0
3402.01,other,137.0
3402.13,other,137.0
3402.23,other,137.0
3402.34,other,137.0
3402.45,other,137.0
3402.56,other,138.0
3402.67,other,138.0
3402.78,other,138.0
3402.89,other,138.0
3403.0,other,138.0
3403.11,other,138.0
3403.22,other,138.0
3403.33,other,138.0
3403.44,other,139.0
3403.55,other,139.0
3403.66,other,139.0
3403.76,other,139.0
3403.88,other,139.0
3403.98,other,139.0
3404.09,other,139.0
3404.2,other,139.0
3404.31,other,139.0
3404.45,other,139.0
3404.56,other,139.0
3404.67,other,139.0
3404.78,other,139.0
3404.89,other,139.0
3405.0,other,139.0
3405.11,other,139.0
3405.22,other,140.0
3405.33,other,140.0
3405.44,other,140.0
3405.55,other,140.0
3405.66,other,140.0
3405.76,other,140.0
3405.88,other,140.0
3405.98,other,140.0
3406.09,other,140.0
3406.2,other,140.0
3406.31,other,140.0
3406.42,other,140.0
3406.53,other,140.0
3406.64,other,140.0
3406.75,other,140.0
3406.86,other,140.0
3406.97,other,139.0
3407.08,other,139.0
3407.19,other,139.0
3407.3,other,139.0
3407.41,other,139.0
3407.51,other,139.0
3407.63,other,139.0
3407.73,other,139.0
3407.84,other,139.0
3407.95,other,139.0
3408.06,other,139.0
3408.17,other,139.0
3408.28,other,139.0
3408.39,other,139.0
3408.5,other,139.0
3408.61,other,139.0
3408.72,other,138.0
3408.83,other,138.0
3408.94,other,138.0
3409.05,other,138.0
3409.16,other,138.0
3409.26,other,138.0
3409.38,other,138.0
3409.48,other,138.0
3409.59,other,138.0
3409.7,other,138.0
3409.81,other,138.0
3409.92,other,138.0
3410.03,other,138.0
3410.14,other,138.0
3410.25,other,138.0
3410.36,other,138.0
3410.47,other,137.0
3410.58,other,137.0
3410.69,other,137.0
3410.8,other,137.0
3410.91,other,137.0
3411.01,other,137.0
3411.13,other,137.0
3411.23,other,137.0
3411.34,other,137.0
3411.45,other,137.0
3411.56,other,137.0
3411.67,other,137.0
3411.78,other,137.0
3411.89,other,137.0
3412.0,other,137.0
3412.11,other,137.0
3412.22,other,137.0
3412.33,other,137.0
3412.44,other,137.0
3412.55,other,137.0
3412.66,other,137.0
3412.76,other,137.0
3412.88,other,137.0
3412.98,other,137.0
3413.09,other,137.0
3413.2,other,137.0
3413.31,other,137.0
3413.42,other,137.0
3413.53,other,137.0
3413.64,other,137.0
3413.75,other,137.0
3413.86,other,136.0
3413.97,other,136.0
3414.08,other,136.0
3414.19,other,136.0
3414.3,other,136.0
3414.41,other,136.0
3414.51,other,136.0
3414.63,other,136.0
3414.73,other,135.0
3414.84,other,135.0
3414.95,other,135.0
3415.06,other,135.0
3415.17,other,135.0
3415.28,other,135.0
3415.39,other,135.0
3415.5,other,135.0
3415.61,other,134.0
3415.72,other,134.0
3415.83,other,134.0
3415.94,other,134.0
3416.05,other,134.0
3416.16,other,134.0
3416.26,other,134.0
3416.38,other,134.0
3416.48,other,134.0
3416.59,other,134.0
3416.7,other,134.0
3416.81,other,134.0
3416.92,other,134.0
3417.03,other,134.0
3417.14,other,134.0
3417.25,other,134.0
3417.36,other,134.0
3417.47,other,133.0
3417.58,other,133.0
3417.69,other,133.0
3417.8,other,133.0
3417.91,other,133.0
3418.01,other,133.0
3418.13,other,133.0
3418.23,other,133.0
3418.34,other,133.0
3418.45,other,133.0
3418.56,other,133.0
3418.67,other,133.0
3418.78,other,133.0
3418.89,other,133.0
3419.0,other,133.0
3419.11,other,132.0
3419.22,other,132.0
3419.33,other,132.0
3419.44,other,132.0
3419.55,other,132.0
3419.66,other,132.0
3419.76,other,132.0
3419.88,other,132.0
3419.98,other,132.0
3420.09,other,132.0
3420.2,other,132.0
3420.31,other,132.0
3420.42,other,132.0
3420.53,other,132.0
3420.64,other,132.0
3420.75,other,132.0
3420.86,other,132.0
3420.97,other,132.0
3421.08,other,132.0
3421.19,other,132.0
3421.33,other,132.0
3421.44,other,132.0
3421.59,other,132.0
3421.7,other,132.0
3421.86,other,132.0
3421.97,other,132.0
3422.08,other,132.0
3422.19,other,132.0
3422.3,other,132.0
3422.41,other,132.0
3422.51,other,132.0
3422.63,other,132.0
3422.73,other,132.0
3422.84,other,132.0
3422.95,other,132.0
3423.06,other,132.0
3423.17,other,132.0
3423.28,other,132.0
3423.39,other,132.0
3423.5,other,132.0
3423.61,other,132.0
3423.72,other,132.0
3423.83,other,132.0
3423.94,other,132.0
3424.05,other,132.0
3424.16,other,132.0
3424.26,other,132.0
3424.38,other,132.0
3424.48,other,132.0
3424.59,other,132.0
3424.7,other,132.0
3424.81,other,132.0
3424.92,other,132.0
3425.03,other,132.0
3425.14,other,132.0
3425.25,other,132.0
3425.36,other,132.0
3425.47,other,132.0
3425.58,other,132.0
3425.69,other,132.0
3425.8,other,132.0
3425.91,other,132.0
3426.01,other,132.0
3426.13,other,132.0
3426.23,other,132.0
3426.34,other,132.0
3426.45,other,132.0
3426.56,other,132.0
3426.67,other,132.0
3426.78,other,132.0
3426.89,other,132.0
3427.0,other,132.0
3427.11,other,132.0
3427.22,other,132.0
3427.33,other,132.0
3427.44,other,132.0
3427.55,other,132.0
3427.66,other,132.0
3427.76,other,132.0
3427.88,other,132.0
3427.98,other,132.0
3428.09,other,132.0
3428.2,other,132.0
3428.31,other,132.0
3428.42,other,132.0
3428.53,other,132.0
3428.64,other,132.0
3428.75,other,133.0
3428.86,other,133.0
3428.97,other,133.0
3429.08,other,133.0
3429.19,other,133.0
3429.3,other,133.0
3429.41,other,133.0
3429.51,other,133.0
3429.63,other,133.0
3429.73,other,133.0
3429.84,other,133.0
3429.95,other,133.0
3430.06,other,133.0
3430.17,other,133.0
3430.28,other,133.0
3430.39,other,133.0
3430.5,other,134.0
3430.61,other,134.0
3430.72,other,134.0
3430.83,other,134.0
3430.94,other,134.0
3431.05,other,134.0
3431.16,other,134.0
3431.26,other,134.0
3431.38,other,134.0
3431.48,other,134.0
3431.59,other,134.0
3431.7,other,134.0
3431.81,other,134.0
3431.92,other,134.0
3432.03,other,134.0
3432.14,other,134.0
3432.25,other,134.0
3432.36,other,135.0
3432.47,other,135.0
3432.58,other,135.0
3432.69,other,135.0
3432.8,other,135.0
3432.91,other,135.0
3433.01,other,135.0
3433.13,other,135.0
3433.23,other,135.0
3433.34,other,135.0
3433.45,other,135.0
3433.56,other,135.0
3433.67,other,135.0
3433.78,other,135.0
3433.89,other,135.0
3434.0,other,135.0
3434.11,other,135.0
3434.22,other,135.0
3434.33,other,135.0
3434.44,other,135.0
3434.55,other,135.0
3434.66,other,135.0
3434.76,other,135.0
3434.88,other,134.0
3434.98,other,134.0
3435.09,other,134.0
3435.2,other,134.0
3435.31,other,134.0
3435.42,other,134.0
3435.53,other,134.0
3435.64,other,134.0
3435.75,other,134.0
3435.86,other,134.0
3435.97,other,134.0
3436.08,other,134.0
3436.19,other,134.0
3436.3,other,134.0
3436.41,other,134.0
3436.51,other,134.0
3436.63,other,134.0
3436.73,other,134.0
3436.84,other,134.0
3436.95,other,134.0
3437.06,other,134.0
3437.17,other,134.0
3437.28,other,134.0
3437.39,other,134.0
3437.5,other,134.0
3437.61,other,134.0
3437.72,other,134.0
3437.83,other,134.0
3437.94,other,134.0
3438.05,other,134.0
3438.16,other,134.0
3438.26,other,134.0
3438.38,other,134.0
3438.48,other,134.0
3438.59,other,134.0
3438.7,other,134.0
3438.81,other,134.0
3438.92,other,134.0
3439.03,other,134.0
3439.14,other,134.0
3439.25,other,134.0
3439.36,other,134.0
3439.47,other,134.0
3439.58,other,134.0
3439.69,other,134.0
3439.8,other,134.0
3439.91,other,134.0
3440.01,other,134.0
3440.13,other,134.0
3440.23,other,134.0
3440.34,other,134.0
3440.45,other,134.0
3440.56,other,134.0
3440.67,other,134.0
3440.78,other,134.0
3440.89,other,134.0
3441.0,other,134.0
3441.11,other,134.0
3441.22,other,134.0
3441.33,other,134.0
3441.44,other,134.0
3441.55,other,134.0
3441.66,other,134.0
3441.76,other,134.0
3441.88,other,134.0
3441.98,other,134.0
3442.09,other,134.0
3442.2,other,134.0
3442.31,other,134.0
3442.42,other,134.0
3442.53,other,134.0
3442.64,other,134.0
3442.75,other,134.0
3442.86,other,134.0
3442.97,other,134.0
3443.08,other,134.0
3443.19,other,134.0
3443.3,other,134.0
3443.41,other,134.0
3443.51,other,134.0
3443.63,other,134.0
3443.73,other,134.0
3443.84,other,134.0
3443.95,other,134.0
3444.06,other,134.0
3444.17,other,134.0
3444.28,other,134.0
3444.39,other,134.0
3444.5,other,134.0
3444.61,other,134.0
3444.72,other,134.0
3444.83,other,134.0
3444.94,other,134.0
3445.05,other,134.0
3445.16,other,134.0
3445.26,other,134.0
3445.38,other,134.0
3445.48,other,134.0
3445.59,other,134.0
3445.7,other,134.0
3445.81,other,134.0
3445.92,other,134.0
3446.03,other,134.0
3446.14,other,134.0
3446.25,other,134.0
3446.36,other,134.0
3446.47,other,134.0
3446.58,other,134.0
3446.69,other,134.0
3446.8,other,134.0
3446.91,other,134.0
3447.01,other,134.0
3447.13,other,134.0
3447.23,other,134.0
3447.34,other,134.0
3447.45,other,134.0
3447.56,other,134.0
3447.67,other,134.0
3447.78,other,134.0
3447.89,other,134.0
3448.0,other,134.0
3448.11,other,134.0
3448.22,other,134.0
3448.33,other,134.0
3448.44,other,134.0
3448.55,other,134.0
3448.66,other,134.0
3448.76,other,134.0
3448.88,other,134.0
3448.98,other,134.0
3449.09,other,134.0
3449.2,other,134.0
3449.31,other,134.0
3449.42,other,134.0
3449.53,other,134.0
3449.64,other,134.0
3449.75,other,135.0
3449.86,other,135.0
3449.97,other,135.0
3450.08,other,135.0
3450.19,other,135.0
3450.3,other,135.0
3450.41,other,135.0
3450.51,other,135.0
3450.63,other,135.0
3450.73,other,135.0
3450.84,other,135.0
3450.95,other,135.0
3451.06,other,135.0
3451.17,other,135.0
3451.28,other,135.0
3451.39,other,135.0
3451.5,other,135.0
3451.61,other,135.0
3451.72,other,135.0
3451.83,other,135.0
3451.94,other,135.0
3452.05,other,135.0
3452.16,other,135.0
3452.26,other,135.0
3452.38,other,135.0
3452.48,other,135.0
3452.59,other,135.0
3452.7,other,135.0
3452.81,other,135.0
3452.92,other,135.0
3453.03,other,135.0
3453.14,other,135.0
3453.25,other,135.0
3453.36,other,135.0
3453.47,other,135.0
3453.58,other,135.0
3453.69,other,135.0
3453.8,other,135.0
3453.91,other,135.0
3454.01,other,135.0
3454.13,other,135.0
3454.23,other,135.0
3454.34,other,135.0
3454.45,other,135.0
3454.56,other,135.0
3454.67,other,135.0
3454.78,other,135.0
3454.89,other,135.0
3455.0,other,135.0
3455.11,other,135.0
3455.22,other,135.0
3455.33,other,135.0
3455.44,other,135.0
3455.55,other,135.0
3455.66,other,135.0
3455.76,other,135.0
3455.88,other,135.0
3455.98,other,136.0
3456.09,other,136.0
3456.2,other,136.0
3456.31,other,136.0
3456.42,other,136.0
3456.53,other,136.0
3456.64,other,136.0
3456.75,other,136.0
3456.86,other,136.0
3456.97,other,136.0
3457.08,other,136.0
3457.19,other,136.0
3457.3,other,136.0
3457.41,other,136.0
3457.51,other,136.0
3457.63,other,136.0
3457.73,other,136.0
3457.84,other,136.0
3457.95,other,136.0
3458.06,other,136.0
3458.17,other,136.0
3458.28,other,136.0
3458.39,other,136.0
3458.5,other,136.0
3458.61,other,136.0
3458.72,other,136.0
3458.83,other,136.0
3458.94,other,136.0
3459.05,other,136.0
3459.16,other,136.0
3459.26,other,136.0
3459.38,other,135.0
3459.48,other,135.0
3459.59,other,135.0
3459.7,other,135.0
3459.81,other,135.0
3459.92,other,135.0
3460.03,other,135.0
3460.14,other,135.0
3460.25,other,134.0
3460.36,other,134.0
3460.47,other,134.0
3460.58,other,134.0
3460.69,other,134.0
3460.8,other,134.0
3460.91,other,134.0
3461.01,other,134.0
3461.13,other,134.0
3461.23,other,133.0
3461.34,other,133.0
3461.45,other,133.0
3461.56,other,133.0
3461.67,other,133.0
3461.78,other,133.0
3461.89,other,133.0
3462.0,other,133.0
3462.11,other,131.0
3462.22,other,131.0
3462.33,other,131.0
3462.44,other,131.0
3462.55,other,131.0
3462.66,other,131.0
3462.76,other,131.0
3462.88,other,130.0
3462.98,other,130.0
3463.09,other,130.0
3463.2,other,130.0
3463.31,other,130.0
3463.42,other,130.0
3463.53,other,130.0
3463.64,other,130.0
3463.75,other,128.0
3463.86,other,128.0
3463.97,other,128.0
3464.08,other,128.0
3464.19,other,128.0
3464.3,other,128.0
3464.41,other,128.0
3464.51,other,128.0
3464.63,other,128.0
3464.73,other,128.0
3464.84,other,128.0
3464.95,other,128.0
3465.06,other,128.0
3465.17,other,128.0
3465.28,other,128.0
3465.39,other,128.0
3465.5,other,128.0
3465.61,other,128.0
3465.72,other,128.0
3465.83,other,128.0
3465.94,other,128.0
3466.05,other,128.0
3466.16,other,128.0
3466.26,other,128.0
3466.38,other,128.0
3466.48,other,128.0
3466.59,other,128.0
3466.7,other,128.0
3466.81,other,128.0
3466.92,other,128.0
3467.03,other,128.0
3467.14,other,128.0
3467.25,other,128.0
3467.36,other,128.0
3467.47,other,128.0
3467.58,other,128.0
3467.69,other,128.0
3467.8,other,128.0
3467.91,other,128.0
3468.01,other,128.0
3468.13,other,128.0
3468.23,other,128.0
3468.34,other,128.0
3468.45,other,128.0
3468.56,other,128.0
3468.67,other,128.0
3468.78,other,128.0
3468.89,other,128.0
3469.0,other,129.0
3469.11,other,129.0
3469.22,other,129.0
3469.33,other,129.0
3469.44,other,129.0
3469.55,other,129.0
3469.66,other,129.0
3469.76,other,129.0
3469.88,other,129.0
3469.98,other,129.0
3470.09,other,129.0
3470.2,other,129.0
3470.31,other,129.0
3470.42,other,129.0
3470.53,other,129.0
3470.64,other,129.0
3470.75,other,129.0
3470.86,other,129.0
3470.97,other,129.0
3471.08,other,129.0
3471.19,other,129.0
3471.3,other,129.0
3471.41,other,129.0
3471.51,other,129.0
3471.63,other,129.0
3471.73,other,128.0
3471.84,other,128.0
3471.95,other,128.0
3472.06,other,128.0
3472.17,other,128.0
3472.28,other,128.0
3472.39,other,128.0
3472.5,other,128.0
3472.61,other,128.0
3472.72,other,128.0
3472.83,other,128.0
3472.94,other,128.0
3473.05,other,128.0
3473.16,other,128.0
3473.26,other,128.0
3473.38,other,128.0
3473.48,other,128.0
3473.59,other,128.0
3473.7,other,128.0
3473.81,other,128.0
3473.92,other,128.0
3474.03,other,128.0
3474.14,other,128.0
3474.25,other,128.0
3474.36,other,128.0
3474.47,other,128.0
3474.58,other,128.0
3474.69,other,128.0
3474.8,other,128.0
3474.91,other,128.0
3475.01,other,128.0
3475.13,other,127.0
3475.23,other,127.0
3475.34,other,127.0
3475.45,other,127.0
3475.56,other,127.0
3475.67,other,127.0
3475.78,other,127.0
3475.89,other,127.0
3476.0,other,127.0
3476.11,other,127.0
3476.22,other,127.0
3476.33,other,127.0
3476.44,other,127.0
3476.55,other,127.0
3476.66,other,127.0
3476.76,other,127.0
3476.88,other,127.0
3476.98,other,127.0
3477.09,other,127.0
3477.2,other,127.0
3477.31,other,127.0
3477.42,other,127.0
3477.53,other,127.0
3477.64,other,127.0
3477.75,other,127.0
3477.86,other,127.0
3477.97,other,127.0
3478.08,other,127.0
3478.19,other,127.0
3478.3,other,127.0
3478.41,other,127.0
3478.51,other,127.0
3478.63,other,127.0
3478.73,other,127.0
3478.84,other,127.0
3478.95,other,127.0
3479.06,other,127.0
3479.17,other,127.0
3479.28,other,127.0
3479.39,other,127.0
3479.5,other,127.0
3479.61,other,127.0
3479.72,other,127.0
3479.83,other,127.0
3479.94,other,127.0
3480.05,other,127.0
3480.16,other,127.0
3480.26,other,127.0
3480.38,other,127.0
3480.48,other,127.0
3480.59,other,127.0
3480.7,other,127.0
3480.81,other,127.0
3480.92,other,127.0
3481.03,other,127.0
3481.14,other,127.0
3481.25,other,127.0
3481.36,other,127.0
3481.47,other,127.0
3481.58,other,127.0
3481.69,other,127.0
3481.8,other,127.0
3481.91,other,127.0
3482.01,other,127.0
3482.13,other,127.0
3482.23,other,127.0
3482.34,other,127.0
3482.45,other,127.0
3482.56,other,127.0
3482.67,other,127.0
3482.78,other,127.0
3482.89,other,127.0
3483.0,other,127.0
3483.11,other,127.0
3483.22,other,127.0
3483.33,other,127.0
3483.44,other,127.0
3483.55,other,127.0
3483.66,other,127.0
3483.76,other,127.0
3483.88,other,128.0
3483.98,other,128.0
3484.09,other,128.0
3484.2,other,128.0
3484.31,other,128.0
3484.42,other,128.0
3484.53,other,128.0
3484.64,other,128.0
3484.75,other,128.0
3484.86,other,128.0
3484.97,other,128.0
3485.08,other,128.0
3485.19,other,128.0
3485.3,other,128.0
3485.41,other,128.0
3485.51,other,128.0
3485.63,other,129.0
3485.73,other,129.0
3485.84,other,129.0
3485.95,other,129.0
3486.06,other,129.0
3486.17,other,129.0
3486.28,other,129.0
3486.39,other,129.0
3486.5,other,129.0
3486.61,other,129.0
3486.72,other,129.0
3486.83,other,129.0
3486.94,other,129.0
3487.05,other,129.0
3487.16,other,129.0
3487.26,other,129.0
3487.38,other,129.0
3487.48,other,129.0
3487.59,other,129.0
3487.7,other,129.0
3487.81,other,129.0
3487.92,other,129.0
3488.03,other,129.0
3488.14,other,129.0
3488.25,other,130.0
3488.36,other,130.0
3488.47,other,130.0
3488.58,other,130.0
3488.69,other,130.0
3488.8,other,130.0
3488.91,other,130.0
3489.01,other,130.0
3489.13,other,130.0
3489.23,other,130.0
3489.34,other,130.0
3489.45,other,130.0
3489.56,other,130.0
3489.67,other,130.0
3489.78,other,130.0
3489.89,other,130.0
3490.0,other,130.0
3490.11,other,130.0
3490.22,other,130.0
3490.33,other,130.0
3490.44,other,130.0
3490.55,other,130.0
3490.66,other,130.0
3490.76,other,130.0
3490.88,other,131.0
3490.98,other,131.0
3491.09,other,131.0
3491.2,other,131.0
3491.31,other,131.0
3491.42,other,131.0
3491.53,other,131.0
3491.64,other,131.0
3491.75,other,131.0
3491.86,other,131.0
3491.97,other,131.0
3492.08,other,131.0
3492.19,other,131.0
3492.3,other,131.0
3492.41,other,131.0
3492.51,other,131.0
3492.63,other,131.0
3492.73,other,131.0
3492.84,other,131.0
3492.95,other,131.0
3493.06,other,131.0
3493.17,other,131.0
3493.28,other,131.0
3493.39,other,131.0
3493.5,other,130.0
3493.61,other,130.0
3493.72,other,130.0
3493.83,other,130.0
3493.94,other,130.0
3494.05,other,130.0
3494.16,other,130.0
3494.26,other,130.0
3494.38,other,130.0
3494.48,other,130.0
3494.59,other,130.0
3494.7,other,130.0
3494.81,other,130.0
3494.92,other,130.0
3495.03,other,130.0
3495.14,other,130.0
3495.25,other,130.0
3495.36,other,129.0
3495.47,other,129.0
3495.58,other,129.0
3495.69,other,129.0
3495.8,other,129.0
3495.91,other,129.0
3496.01,other,129.0
3496.13,other,129.0
3496.23,other,129.0
3496.34,other,129.0
3496.45,other,129.0
3496.56,other,129.0
3496.67,other,129.0
3496.78,other,129.0
3496.89,other,129.0
3497.0,other,129.0
3497.11,other,129.0
3497.22,other,129.0
3497.33,rope jumping,129.0
3497.44,rope jumping,129.0
3497.55,rope jumping,129.0
3497.66,rope jumping,129.0
3497.76,rope jumping,129.0
3497.88,rope jumping,129.0
3497.98,rope jumping,129.0
3498.09,rope jumping,129.0
3498.2,rope jumping,129.0
3498.31,rope jumping,129.0
3498.42,rope jumping,129.0
3498.53,rope jumping,129.0
3498.64,rope jumping,129.0
3498.75,rope jumping,129.0
3498.86,rope jumping,129.0
3498.97,rope jumping,129.0
3499.08,rope jumping,129.0
3499.19,rope jumping,129.0
3499.3,rope jumping,129.0
3499.41,rope jumping,129.0
3499.51,rope jumping,129.0
3499.63,rope jumping,129.0
3499.73,rope jumping,129.0
3499.84,rope jumping,129.0
3499.95,rope jumping,129.0
3500.06,rope jumping,129.0
3500.17,rope jumping,129.0
3500.28,rope jumping,129.0
3500.39,rope jumping,129.0
3500.5,rope jumping,129.0
3500.61,rope jumping,129.0
3500.72,rope jumping,129.0
3500.83,rope jumping,129.0
3500.94,rope jumping,129.0
3501.05,rope jumping,129.0
3501.16,rope jumping,129.0
3501.26,rope jumping,129.0
3501.38,rope jumping,129.0
3501.48,rope jumping,129.0
3501.59,rope jumping,129.0
3501.7,rope jumping,129.0
3501.81,rope jumping,129.0
3501.92,rope jumping,129.0
3502.03,rope jumping,129.0
3502.14,rope jumping,129.0
3502.25,rope jumping,129.0
3502.36,rope jumping,129.0
3502.47,rope jumping,129.0
3502.58,rope jumping,129.0
3502.69,rope jumping,129.0
3502.8,rope jumping,129.0
3502.91,rope jumping,129.0
3503.01,rope jumping,129.0
3503.13,rope jumping,129.0
3503.23,rope jumping,128.0
3503.34,rope jumping,128.0
3503.45,rope jumping,128.0
3503.56,rope jumping,128.0
3503.67,rope jumping,128.0
3503.78,rope jumping,128.0
3503.89,rope jumping,128.0
3504.0,rope jumping,128.0
3504.11,rope jumping,128.0
3504.22,rope jumping,128.0
3504.33,rope jumping,128.0
3504.44,rope jumping,128.0
3504.55,rope jumping,128.0
3504.66,rope jumping,128.0
3504.76,rope jumping,128.0
3504.88,rope jumping,129.0
3504.98,rope jumping,129.0
3505.09,rope jumping,129.0
3505.2,rope jumping,129.0
3505.31,rope jumping,129.0
3505.42,rope jumping,129.0
3505.53,rope jumping,129.0
3505.64,rope jumping,129.0
3505.75,rope jumping,129.0
3505.86,rope jumping,129.0
3505.97,rope jumping,129.0
3506.08,rope jumping,129.0
3506.19,rope jumping,129.0
3506.3,rope jumping,129.0
3506.41,rope jumping,129.0
3506.51,rope jumping,129.0
3506.63,rope jumping,129.0
3506.73,rope jumping,129.0
3506.84,rope jumping,129.0
3506.95,rope jumping,129.0
3507.06,rope jumping,129.0
3507.17,rope jumping,129.0
3507.28,rope jumping,129.0
3507.39,rope jumping,129.0
3507.5,rope jumping,129.0
3507.61,rope jumping,129.0
3507.72,rope jumping,129.0
3507.83,rope jumping,129.0
3507.94,rope jumping,129.0
3508.05,rope jumping,129.0
3508.16,rope jumping,129.0
3508.26,rope jumping,129.0
3508.38,rope jumping,130.0
3508.48,rope jumping,130.0
3508.59,rope jumping,130.0
3508.7,rope jumping,130.0
3508.81,rope jumping,130.0
3508.92,rope jumping,130.0
3509.03,rope jumping,130.0
3509.14,rope jumping,130.0
3509.25,rope jumping,130.0
3509.36,rope jumping,130.0
3509.47,rope jumping,130.0
3509.58,rope jumping,130.0
3509.69,rope jumping,130.0
3509.8,rope jumping,130.0
3509.91,rope jumping,130.0
3510.01,rope jumping,130.0
3510.13,rope jumping,130.0
3510.23,rope jumping,130.0
3510.34,rope jumping,130.0
3510.45,rope jumping,130.0
3510.56,rope jumping,130.0
3510.67,rope jumping,130.0
3510.78,rope jumping,130.0
3510.89,rope jumping,130.0
3511.0,rope jumping,130.0
3511.11,rope jumping,131.0
3511.22,rope jumping,131.0
3511.33,rope jumping,131.0
3511.44,rope jumping,131.0
3511.55,rope jumping,131.0
3511.66,rope jumping,131.0
3511.76,rope jumping,131.0
3511.88,rope jumping,131.0
3511.98,rope jumping,131.0
3512.09,rope jumping,131.0
3512.2,rope jumping,131.0
3512.31,rope jumping,131.0
3512.42,rope jumping,131.0
3512.53,rope jumping,131.0
3512.64,rope jumping,131.0
3512.75,rope jumping,131.0
3512.86,rope jumping,132.0
3512.97,rope jumping,132.0
3513.08,rope jumping,132.0
3513.19,rope jumping,132.0
3513.3,rope jumping,132.0
3513.41,rope jumping,132.0
3513.51,rope jumping,132.0
3513.63,rope jumping,133.0
3513.73,rope jumping,133.0
3513.84,rope jumping,133.0
3513.95,rope jumping,133.0
3514.06,rope jumping,133.0
3514.17,rope jumping,133.0
3514.28,rope jumping,133.0
3514.39,rope jumping,133.0
3514.5,rope jumping,133.0
3514.61,rope jumping,133.0
3514.72,rope jumping,133.0
3514.83,rope jumping,133.0
3514.95,rope jumping,133.0
3515.06,rope jumping,133.0
3515.17,rope jumping,133.0
3515.28,rope jumping,133.0
3515.39,rope jumping,134.0
3515.5,rope jumping,134.0
3515.61,rope jumping,134.0
3515.72,rope jumping,134.0
3515.83,rope jumping,134.0
3515.94,rope jumping,134.0
3516.05,rope jumping,134.0
3516.16,rope jumping,134.0
3516.26,rope jumping,135.0
3516.38,rope jumping,135.0
3516.48,rope jumping,135.0
3516.59,rope jumping,135.0
3516.7,rope jumping,135.0
3516.81,rope jumping,135.0
3516.92,rope jumping,135.0
3517.03,rope jumping,135.0
3517.14,rope jumping,136.0
3517.25,rope jumping,136.0
3517.36,rope jumping,136.0
3517.47,rope jumping,136.0
3517.58,rope jumping,136.0
3517.69,rope jumping,136.0
3517.8,rope jumping,136.0
3517.91,rope jumping,136.0
3518.01,rope jumping,137.0
3518.13,rope jumping,137.0
3518.23,rope jumping,137.0
3518.34,rope jumping,137.0
3518.45,rope jumping,137.0
3518.56,rope jumping,137.0
3518.67,rope jumping,137.0
3518.78,rope jumping,137.0
3518.89,rope jumping,137.0
3519.0,rope jumping,137.0
3519.11,rope jumping,137.0
3519.22,rope jumping,137.0
3519.33,rope jumping,137.0
3519.44,rope jumping,137.0
3519.55,rope jumping,137.0
3519.66,rope jumping,137.0
3519.76,rope jumping,139.0
3519.88,rope jumping,139.0
3519.98,rope jumping,139.0
3520.09,rope jumping,139.0
3520.2,rope jumping,139.0
3520.31,rope jumping,139.0
3520.42,rope jumping,139.0
3520.53,rope jumping,139.0
3520.64,rope jumping,140.0
3520.75,rope jumping,140.0
3520.86,rope jumping,140.0
3520.97,rope jumping,140.0
3521.08,rope jumping,140.0
3521.19,rope jumping,140.0
3521.3,rope jumping,140.0
3521.41,rope jumping,140.0
3521.51,rope jumping,141.0
3521.63,rope jumping,141.0
3521.73,rope jumping,141.0
3521.84,rope jumping,141.0
3521.95,rope jumping,141.0
3522.06,rope jumping,141.0
3522.17,rope jumping,141.0
3522.28,rope jumping,141.0
3522.39,rope jumping,142.0
3522.5,rope jumping,142.0
3522.61,rope jumping,142.0
3522.72,rope jumping,142.0
3522.83,rope jumping,142.0
3522.94,rope jumping,142.0
3523.05,rope jumping,142.0
3523.16,rope jumping,142.0
3523.26,rope jumping,143.0
3523.38,rope jumping,143.0
3523.48,rope jumping,143.0
